OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Atlanta Hawks,22500435,1610612752,New York,Knicks,NYK,knicks,158:30,34,74,0.459,12,31,0.387,24,25,0.96,10,26,36,21,4,3,7,12,104,Starters,621.4,124.3,606.8,121.4,14.6,2.9,0.628,1.93,17.6,0.411,0.745,0.57,13.592,13.6,0.532,0.587,1.0,0.96,20.6,103.0,85.83,103.0,0.501,22025,1610612752,NYK,New York Knicks,0022500435,2025-12-27,NYK @ ATL,W,240,128,43,95,0.453,15,43,0.349,27,32,0.844,19,36,55,27,9,4,12,25,3.0
New Orleans Pelicans,22500454,1610612752,New York,Knicks,NYK,knicks,155:14,32,68,0.471,12,27,0.444,11,11,1.0,5,27,32,25,7,4,4,10,87,Starters,643.6,128.7,618.8,123.8,24.8,5.0,0.761,3.89,23.3,0.286,0.611,0.456,8.911,8.9,0.589,0.629,1.0,0.974,20.2,101.0,84.17,101.0,0.525,22025,1610612752,NYK,New York Knicks,0022500454,2025-12-29,NYK @ NOP,W,240,130,46,95,0.484,20,44,0.455,18,19,0.947,10,32,42,35,8,4,8,19,5.0
San Antonio Spurs,22500467,1610612752,New York,Knicks,NYK,knicks,143:36,25,58,0.431,12,34,0.353,15,17,0.882,5,17,22,18,6,1,7,16,77,Starters,653.5,130.7,663.4,132.7,-9.9,-2.0,0.696,3.2,22.2,0.22,0.66,0.44,9.901,9.9,0.594,0.63,1.0,1.0,20.2,101.0,84.17,101.0,0.471,22025,1610612752,NYK,New York Knicks,0022500467,2025-12-31,NYK @ SAS,L,240,132,46,96,0.479,22,52,0.423,18,20,0.9,10,30,40,32,7,2,10,30,-2.0
Atlanta Hawks,22500479,1610612752,New York,Knicks,NYK,knicks,164:08,28,73,0.384,8,35,0.229,16,19,0.842,10,24,34,17,7,4,8,11,80,Starters,476.0,95.2,533.7,106.7,-57.7,-11.5,0.75,1.8,18.0,0.317,0.804,0.535,14.423,14.4,0.418,0.466,1.0,0.984,20.8,104.0,86.67,104.0,0.44,22025,1610612752,NYK,New York Knicks,0022500479,2026-01-02,NYK vs. ATL,L,241,99,36,97,0.371,9,42,0.214,18,21,0.857,14,38,52,27,8,6,14,17,-12.0
Philadelphia 76ers,22500487,1610612752,New York,Knicks,NYK,knicks,161:16,28,64,0.438,7,22,0.318,24,29,0.828,13,21,34,20,7,2,12,12,87,Starters,583.3,116.7,625.0,125.0,-41.7,-8.3,0.605,1.44,16.3,0.291,0.682,0.465,15.686,15.7,0.517,0.577,1.0,1.0,20.6,103.0,85.83,102.0,0.445,22025,1610612752,NYK,New York Knicks,0022500487,2026-01-03,NYK vs. PHI,L,242,119,38,89,0.427,16,40,0.4,27,32,0.844,14,30,44,23,9,2,16,18,-11.0
Detroit Pistons,22500502,1610612752,New York,Knicks,NYK,knicks,132:13,17,42,0.405,5,13,0.385,9,10,0.9,3,13,16,4,4,3,15,10,48,Starters,478.7,95.7,650.5,130.1,-171.8,-34.4,0.469,0.75,12.3,0.277,0.595,0.427,21.277,21.3,0.507,0.548,1.0,0.953,18.7,93.5,77.92,94.0,0.32,22025,1610612752,NYK,New York Knicks,0022500502,2026-01-05,NYK @ DET,L,241,90,32,76,0.421,13,30,0.433,13,14,0.929,5,25,30,15,7,3,20,17,-31.0
Los Angeles Clippers,22500522,1610612752,New York,Knicks,NYK,knicks,162:54,36,69,0.522,11,26,0.423,14,16,0.875,8,19,27,23,4,4,7,9,97,Starters,654.3,130.9,603.3,120.7,51.0,10.2,0.66,2.58,21.1,0.471,0.66,0.567,12.766,12.8,0.574,0.606,1.0,0.948,18.6,93.0,77.5,94.0,0.571,22025,1610612752,NYK,New York Knicks,0022500522,2026-01-07,NYK vs. LAC,W,238,123,47,94,0.5,14,33,0.424,15,17,0.882,16,32,48,31,5,6,10,17,12.0
Phoenix Suns,22500538,1610612752,New York,Knicks,NYK,knicks,179:52,28,64,0.438,15,36,0.417,14,18,0.778,6,27,33,19,3,1,12,13,85,Starters,569.1,113.8,602.2,120.4,-33.0,-6.6,0.595,1.22,16.4,0.417,0.729,0.573,19.149,19.1,0.549,0.586,1.0,0.964,18.7,93.5,77.92,94.0,0.477,22025,1610612752,NYK,New York Knicks,0022500538,2026-01-09,NYK @ PHX,L,240,107,37,82,0.451,16,41,0.39,17,21,0.81,16,34,50,22,3,1,17,23,-5.0
Portland Trail Blazers,22500551,1610612752,New York,Knicks,NYK,knicks,163:43,43,77,0.558,14,31,0.452,6,8,0.75,7,26,33,26,7,4,10,16,106,Starters,615.0,123.0,570.0,114.0,45.0,9.0,0.64,2.67,21.6,0.32,0.739,0.521,12.0,12.0,0.591,0.6,1.0,0.983,20.0,100.0,83.33,100.0,0.524,22025,1610612752,NYK,New York Knicks,0022500551,2026-01-11,NYK @ POR,W,240,123,50,99,0.505,17,46,0.37,6,8,0.75,13,32,45,32,11,7,12,18,9.0
Sacramento Kings,22500576,1610612752,New York,Knicks,NYK,knicks,133:14,22,57,0.386,4,21,0.19,13,19,0.684,4,11,15,11,7,4,7,13,61,Starters,505.0,101.0,565.7,113.1,-60.7,-12.1,0.59,2.56,16.1,0.317,0.75,0.485,9.0,9.0,0.43,0.459,1.0,0.983,19.9,99.5,82.92,100.0,0.416,22025,1610612752,NYK,New York Knicks,0022500576,2026-01-14,NYK @ SAC,L,242,101,39,100,0.39,8,41,0.195,15,23,0.652,16,29,45,23,11,6,9,24,-11.0
