OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Washington Wizards,22500518,1610612755,Philadelphia,76ers,PHI,sixers,145:13,35,59,0.593,11,27,0.407,16,19,0.842,4,22,26,24,9,4,8,7,97,Starters,642.2,128.4,534.0,106.8,108.2,21.6,0.667,3.0,21.4,0.2,0.667,0.447,9.804,9.8,0.619,0.668,1.0,0.991,20.5,102.5,85.42,102.0,0.591,22025,1610612755,PHI,Philadelphia 76ers,0022500518,2026-01-07,PHI vs. WAS,W,238,131,45,84,0.536,14,37,0.378,27,32,0.844,7,27,34,30,15,5,10,11,21.0
Orlando Magic,22500533,1610612755,Philadelphia,76ers,PHI,sixers,166:20,33,77,0.429,3,22,0.136,17,19,0.895,14,23,37,14,9,3,9,11,86,Starters,525.5,105.1,469.1,93.8,56.4,11.3,0.513,1.54,14.3,0.407,0.642,0.518,13.265,13.3,0.432,0.488,1.0,0.975,19.5,97.5,81.25,98.0,0.568,22025,1610612755,PHI,Philadelphia 76ers,0022500533,2026-01-09,PHI @ ORL,W,241,103,39,95,0.411,4,28,0.143,21,24,0.875,21,31,52,20,12,6,12,20,12.0
Toronto Raptors,22500550,1610612755,Philadelphia,76ers,PHI,sixers,169:15,29,64,0.453,6,21,0.286,17,20,0.85,4,20,24,9,8,9,16,17,81,Starters,527.5,105.5,532.1,106.4,-4.6,-0.9,0.268,0.5,7.9,0.385,0.545,0.475,20.183,20.2,0.5,0.555,1.0,0.977,19.74,98.72,82.26,109.0,0.457,22025,1610612755,PHI,Philadelphia 76ers,0022500550,2026-01-11,PHI @ TOR,L,266,115,41,90,0.456,8,31,0.258,25,31,0.806,12,32,44,11,9,11,22,29,-1.0
Toronto Raptors,22500560,1610612755,Philadelphia,76ers,PHI,sixers,158:02,31,56,0.554,13,27,0.481,19,20,0.95,3,21,24,20,4,0,11,12,94,Starters,611.7,122.3,542.6,108.5,69.1,13.8,0.564,1.38,17.7,0.229,0.661,0.495,17.021,17.0,0.635,0.684,1.0,0.98,18.8,94.0,78.33,94.0,0.541,22025,1610612755,PHI,Philadelphia 76ers,0022500560,2026-01-12,PHI @ TOR,W,240,115,39,74,0.527,16,36,0.444,21,23,0.913,5,31,36,22,4,2,16,24,13.0
Cleveland Cavaliers,22500572,1610612755,Philadelphia,76ers,PHI,sixers,120:33,23,57,0.404,7,24,0.292,9,10,0.9,5,10,15,13,4,4,8,8,62,Starters,519.4,103.9,652.0,130.4,-132.5,-26.5,0.611,1.83,15.9,0.236,0.653,0.433,11.65,11.7,0.472,0.533,1.0,0.974,20.5,102.5,85.42,103.0,0.396,22025,1610612755,PHI,Philadelphia 76ers,0022500572,2026-01-14,PHI vs. CLE,L,241,107,36,89,0.404,12,43,0.279,23,26,0.885,11,31,42,22,9,5,12,15,-26.0
Cleveland Cavaliers,22500589,1610612755,Philadelphia,76ers,PHI,sixers,153:40,30,65,0.462,8,19,0.421,13,14,0.929,7,13,20,21,10,5,7,6,81,Starters,586.7,117.3,590.9,118.2,-4.2,-0.8,0.651,2.55,19.9,0.3,0.636,0.457,11.224,11.2,0.538,0.579,1.0,0.973,19.7,98.5,82.08,98.0,0.479,22025,1610612755,PHI,Philadelphia 76ers,0022500589,2026-01-16,PHI vs. CLE,L,241,115,43,91,0.473,12,32,0.375,17,19,0.895,13,24,37,28,11,8,10,15,-2.0
Indiana Pacers,22500609,1610612755,Philadelphia,76ers,PHI,sixers,167:55,37,70,0.529,4,12,0.333,21,30,0.7,9,17,26,21,12,2,6,8,99,Starters,570.7,114.1,520.0,104.0,50.7,10.1,0.524,2.44,16.1,0.302,0.622,0.449,9.091,9.1,0.506,0.544,1.0,0.983,19.9,99.5,82.92,99.0,0.562,22025,1610612755,PHI,Philadelphia 76ers,0022500609,2026-01-19,PHI vs. IND,W,240,113,42,88,0.477,5,17,0.294,24,36,0.667,15,25,40,22,18,5,8,14,9.0
Phoenix Suns,22500613,1610612755,Philadelphia,76ers,PHI,sixers,162:51,30,77,0.39,9,29,0.31,13,17,0.765,12,21,33,12,9,3,11,14,82,Starters,518.9,103.8,552.4,110.5,-33.5,-6.7,0.513,1.05,13.5,0.393,0.635,0.509,17.925,17.9,0.478,0.524,1.0,0.977,21.1,105.5,87.92,106.0,0.493,22025,1610612755,PHI,Philadelphia 76ers,0022500613,2026-01-20,PHI vs. PHX,L,241,110,39,93,0.419,11,34,0.324,21,27,0.778,18,31,49,20,12,6,19,22,-6.0
Houston Rockets,22500628,1610612755,Philadelphia,76ers,PHI,sixers,206:05,43,79,0.544,10,29,0.345,17,19,0.895,6,28,34,31,10,3,12,15,113,Starters,615.4,123.1,581.0,116.2,34.4,6.9,0.837,2.73,26.5,0.238,0.597,0.452,14.423,14.4,0.612,0.649,1.0,0.982,18.93,94.64,78.87,104.0,0.57,22025,1610612755,PHI,Philadelphia 76ers,0022500628,2026-01-22,PHI vs. HOU,W,265,128,49,89,0.551,11,32,0.344,19,22,0.864,9,37,46,41,13,4,15,23,6.0
New York Knicks,22500643,1610612755,Philadelphia,76ers,PHI,sixers,183:13,34,65,0.523,8,23,0.348,21,27,0.778,5,25,30,20,7,2,11,15,97,Starters,561.9,112.4,571.4,114.3,-9.6,-1.9,0.615,1.71,18.5,0.205,0.614,0.436,14.433,14.4,0.565,0.607,1.0,0.962,19.5,97.5,81.25,97.0,0.505,22025,1610612755,PHI,Philadelphia 76ers,0022500643,2026-01-24,PHI vs. NYK,L,240,109,39,77,0.506,9,29,0.31,22,29,0.759,6,31,37,24,7,4,13,21,-3.0
Charlotte Hornets,22500657,1610612755,Philadelphia,76ers,PHI,sixers,120:45,18,46,0.391,2,12,0.167,7,10,0.7,9,11,20,10,6,2,10,9,45,Starters,455.9,91.2,643.6,128.7,-187.7,-37.5,0.571,1.18,14.6,0.281,0.575,0.402,16.667,16.7,0.444,0.478,1.0,0.974,20.3,101.5,84.58,102.0,0.312,22025,1610612755,PHI,Philadelphia 76ers,0022500657,2026-01-26,PHI @ CHA,L,238,93,35,89,0.393,9,30,0.3,14,19,0.737,12,21,33,20,14,3,17,21,-37.0
Milwaukee Bucks,22500666,1610612755,Philadelphia,76ers,PHI,sixers,152:03,38,77,0.494,15,32,0.469,11,14,0.786,9,20,29,26,5,3,5,13,102,Starters,709.2,141.8,616.2,123.2,93.0,18.6,0.66,5.0,23.2,0.36,0.696,0.521,7.143,7.1,0.634,0.646,1.0,0.983,19.7,98.5,82.08,98.0,0.547,22025,1610612755,PHI,Philadelphia 76ers,0022500666,2026-01-27,PHI vs. MIL,W,238,139,53,101,0.525,22,42,0.524,11,15,0.733,15,31,46,35,7,5,6,22,17.0
Sacramento Kings,22500680,1610612755,Philadelphia,76ers,PHI,sixers,184:55,35,64,0.547,7,21,0.333,24,28,0.857,2,17,19,24,7,1,7,10,101,Starters,620.9,124.2,603.3,120.7,17.6,3.5,0.641,2.78,20.8,0.111,0.523,0.338,9.89,9.9,0.597,0.66,1.0,0.989,18.3,91.5,76.25,91.0,0.538,22025,1610612755,PHI,Philadelphia 76ers,0022500680,2026-01-29,PHI vs. SAC,W,240,113,39,72,0.542,8,25,0.32,27,31,0.871,2,22,24,25,8,3,9,19,2.0
New Orleans Pelicans,22500699,1610612755,Philadelphia,76ers,PHI,sixers,169:51,36,72,0.5,12,27,0.444,16,21,0.762,5,27,32,21,5,2,7,10,100,Starters,607.8,121.6,570.0,114.0,37.8,7.6,0.622,2.8,19.3,0.283,0.778,0.533,9.804,9.8,0.569,0.595,1.0,0.957,20.2,101.0,84.17,102.0,0.535,22025,1610612755,PHI,Philadelphia 76ers,0022500699,2026-01-31,PHI vs. NOP,W,240,124,45,94,0.479,17,36,0.472,17,23,0.739,12,40,52,28,5,4,9,17,10.0
Los Angeles Clippers,22500715,1610612755,Philadelphia,76ers,PHI,sixers,168:46,34,77,0.442,13,31,0.419,18,18,1.0,11,21,32,20,8,1,3,15,99,Starters,673.7,134.7,607.5,121.5,66.2,13.2,0.689,5.17,21.2,0.385,0.778,0.545,6.316,6.3,0.569,0.617,1.0,0.939,18.8,94.0,78.33,95.0,0.548,22025,1610612755,PHI,Philadelphia 76ers,0022500715,2026-02-02,PHI @ LAC,W,240,128,45,94,0.479,17,39,0.436,21,22,0.955,14,27,41,31,8,3,5,22,15.0
Golden State Warriors,22500724,1610612755,Philadelphia,76ers,PHI,sixers,159:27,26,62,0.419,10,28,0.357,14,17,0.824,17,18,35,15,7,1,9,3,76,Starters,620.9,124.2,516.5,103.3,104.4,20.9,0.548,1.77,16.3,0.509,0.738,0.611,14.286,14.3,0.522,0.553,1.0,0.975,18.2,91.0,75.83,91.0,0.581,22025,1610612755,PHI,Philadelphia 76ers,0022500724,2026-02-03,PHI @ GSW,W,240,113,42,93,0.452,13,38,0.342,16,21,0.762,25,31,56,23,9,3,12,6,19.0
Los Angeles Lakers,22500740,1610612755,Philadelphia,76ers,PHI,sixers,180:52,39,75,0.52,5,22,0.227,18,21,0.857,4,20,24,25,14,3,11,11,101,Starters,558.3,111.7,572.1,114.4,-13.9,-2.8,0.644,1.93,20.9,0.171,0.676,0.41,14.563,14.6,0.565,0.611,1.0,0.982,20.7,103.5,86.25,103.0,0.485,22025,1610612755,PHI,Philadelphia 76ers,0022500740,2026-02-05,PHI @ LAL,L,240,115,45,84,0.536,5,24,0.208,20,23,0.87,4,24,28,29,15,3,14,22,-4.0
Phoenix Suns,22500754,1610612755,Philadelphia,76ers,PHI,sixers,153:49,28,62,0.452,11,27,0.407,24,29,0.828,5,29,34,13,3,1,8,15,91,Starters,556.1,111.2,536.5,107.3,19.7,3.9,0.514,1.0,14.0,0.31,0.755,0.558,18.367,18.4,0.547,0.613,1.0,0.955,19.4,97.0,80.83,98.0,0.547,22025,1610612755,PHI,Philadelphia 76ers,0022500754,2026-02-07,PHI @ PHX,W,241,109,35,74,0.473,11,29,0.379,28,34,0.824,11,39,50,18,5,4,17,25,6.0
Portland Trail Blazers,0022500770,1610612755,Philadelphia,76ers,PHI,sixers,152:54,29,62,0.468,7,23,0.304,18,19,0.947,6,14,20,16,5,6,11,15,83,Starters,578.4,115.7,661.8,132.4,-83.3,-16.7,0.605,1.64,16.8,0.283,0.527,0.416,13.725,13.7,0.537,0.609,1.0,0.974,20.4,102.0,85.0,102.0,0.45,22025,1610612755,PHI,Philadelphia 76ers,0022500770,2026-02-09,PHI @ POR,L,240,118,38,81,0.469,11,30,0.367,31,36,0.861,8,25,33,23,12,8,13,22,-17.0
